Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
340,"['rt', '@', 'imro45', ':', 'i', 'am', 'here', 'to', 'talk', 'about', 'my', 'most', 'important', 'inning', '.', 'it', ""'s"", 'not', 'the', 'one', 'where', 'i', ""'ve"", 'scored', 'the', 'most', 'runs', '.', 'i', 'hope', 'that', 'with', 'this', 'initi…']",6.128571428571429,5.1,6.085714285714286,positive,5.771428571428571,7 out of 8,"['talk', 'important', 'inning', 'neg-one', 'score', 'run', 'hope']","['rt', 'talk', 'important', 'inning', 'one', 'score', 'run', 'hope']"
341,"['rt', '@', 'swamy39', ':', 'for', 'success', 'on', 'my', 'pil', 'in', 'nainital', 'high', 'court', 'which', 'issued', 'notice', 'to', 'the', 'uk', 'state', 'govt', ',', 'i', 'thank', 'superb', 'legal', 'support', 'of', 'ms.', 'ma…']",5.93,3.961,5.8629999999999995,neutral,5.251333333333333,10 out of 15,"['success', 'high', 'court', 'issue', 'notice', 'state', 'thank', 'superb', 'legal', 'support']","['rt', 'success', 'pil', 'nainital', 'high', 'court', 'issue', 'notice', 'uk', 'state', 'govt', 'thank', 'superb', 'legal', 'support']"
342,"['rt', '@', 'swamy39', ':', '6', 'top', 'court', 'judges', 'catch', 'swine', 'flu', ',', 'chief', 'justice', 'meets', 'judges', ',', 'lawyers', '-', 'ndtv', 'https', ':', '//t.co/exyuxb7xbj']",4.662727272727273,4.161818181818182,4.677272727272727,neutral,4.50060606060606,11 out of 14,"['top', 'court', 'judge', 'catch', 'swine', 'flu', 'chief', 'justice', 'meet', 'judge', 'lawyer']","['rt', 'top', 'court', 'judge', 'catch', 'swine', 'flu', 'chief', 'justice', 'meet', 'judge', 'lawyer', 'ndtv', 'http']"
343,"['rt', '@', 'swamy39', ':', 'rajnath', 'singh', 'should', 'advise', 'amit', 'shah', 'to', 'call', 'for', 'the', 'army', 'to', 'deal', 'with', 'anti', 'caa', 'violence', '.', 'if', 'amitji', 'agrees', 'it', 'will', 'be', 'a', 'blow…']",5.251428571428572,4.122857142857143,5.4314285714285715,neutral,4.935238095238096,7 out of 14,"['advise', 'call', 'army', 'deal', 'anti', 'violence', 'agree']","['rt', 'rajnath', 'singh', 'advise', 'amit', 'shah', 'call', 'army', 'deal', 'anti', 'caa', 'violence', 'amitji', 'agree']"
344,"['rt', '@', 'sardanarohit', ':', 'दिल्ली', 'में', 'खुलेआम', 'गोलियाँ', 'चल', 'रही', 'हैं', '.', 'पुलिस', 'की', 'मौजूदगी', 'में', 'तांडव', 'हो', 'रहा', 'है', '.', 'सरकार', 'किस', 'बात', 'का', 'इंतज़ार', 'कर', 'रही', 'है', 'कार्रवाई…']",nan,nan,nan,nan,nan,0,nan,"['rt', 'sardanarohit', 'चल', 'कर']"
345,"['rt', '@', 'nasa', ':', 'we', ""'re"", 'saddened', 'by', 'the', 'passing', 'of', 'celebrated', '#', 'hiddenfigures', 'mathematician', 'katherine', 'johnson', '.', 'today', ',', 'we', 'celebrate', 'her', '101', 'years', 'of…']",6.276666666666666,4.543333333333333,5.58,positive,5.466666666666666,3 out of 12,"['mathematician', 'celebrate', 'year']","['rt', 'nasa', 'sadden', 'passing', 'celebrated', 'hiddenfigures', 'mathematician', 'katherine', 'johnson', 'today', 'celebrate', 'year']"
346,"['rt', '@', 'sirjadeja', ':', 'swara', 'bhaskar', 'was', '15-year-old', 'in', '2010.', 'she', ""'s"", '31-year-old', 'in', '2020', '.', '15+10=31', '?', 'i', 'want', 'my', 'tax', 'money', 'spent', 'on', 'her', 'studies', 'in', 'jnu…']",5.47,4.805,5.0225,neutral,5.099166666666666,4 out of 9,"['want', 'tax', 'money', 'study']","['rt', 'sirjadeja', 'swara', 'bhaskar', 'want', 'tax', 'money', 'spent', 'study']"
347,"['rt', '@', 'sardanarohit', ':', 'सत्यम', 'शिवम्', 'सुंदरम', '...', 'काशी', 'के', 'साथ', '!', '#', 'happyshivratri', '#', 'happymahashivratri', '#', 'mahashivratri', '#', 'mahashivaratri2020', 'https', ':', '//t.co/jxg…']",nan,nan,nan,nan,nan,0,nan,"['rt', 'sardanarohit', 'happyshivratri', 'happymahashivratri', 'mahashivratri', 'http']"
348,"['rt', '@', 'imro45', ':', 'ojhi', ',', 'what', 'a', 'pleasure', 'it', 'has', 'been', 'to', 'share', 'some', 'exciting', 'memories', 'whilst', 'playing', 'for', 'india', 'and', 'mumbai', 'indians', '.', 'our', 'friendship', 'g…']",7.283333333333333,4.95,6.4,positive,6.211111111111111,6 out of 12,"['pleasure', 'share', 'excite', 'memory', 'play', 'friendship']","['rt', 'ojhi', 'pleasure', 'share', 'excite', 'memory', 'whilst', 'play', 'india', 'mumbai', 'indian', 'friendship']"
349,"['rt', '@', 'swamy39', ':', 'i', 'will', 'be', 'speaking', 'on', 'the', 'economy', ',', 'focusing', 'on', 'youth', 'employment', '.', 'will', 'answers', 'questions', '.', 'send', 'questions', '&', 'amp', ';', 'follow', '@', 'ishkarnbhand…']",5.833636363636364,4.245454545454545,5.530909090909091,neutral,5.203333333333333,11 out of 12,"['speak', 'economy', 'focus', 'youth', 'employment', 'answer', 'question', 'send', 'question', 'amp', 'follow']","['rt', 'speak', 'economy', 'focus', 'youth', 'employment', 'answer', 'question', 'send', 'question', 'amp', 'follow']"
350,"['rt', '@', 'narendramodi', ':', 'आप', 'सभी', 'को', 'महाशिवरात्रि', 'की', 'हार्दिक', 'शुभकामनाएं।', 'बाबा', 'भोलेनाथ', 'के', 'आशीर्वाद', 'से', 'सभी', 'देशवासियों', 'के', 'जीवन', 'में', 'सुख', ',', 'शांति', ',', 'समृद्धि…']",nan,nan,nan,nan,nan,0,nan,"['rt', 'narendramodi', 'आप']"
351,"['rt', '@', 'swamy39', ':', 'why', 'has', 'the', 'national', 'heritage', 'monument', 'status', 'for', 'ram', 'setu', ',', 'and', 'cancellation', 'of', 'buddhu', ""'s"", 'citizenship', 'held', 'up', '?', 'once', 'i', 'get', 'it', 'do…']",5.677777777777778,4.042222222222223,5.496666666666667,neutral,5.072222222222223,9 out of 12,"['national', 'heritage', 'monument', 'status', 'ram', 'cancellation', 'citizenship', 'hold', 'get']","['rt', 'national', 'heritage', 'monument', 'status', 'ram', 'setu', 'cancellation', 'buddhu', 'citizenship', 'hold', 'get']"
352,"['rt', '@', 'imro45', ':', 'looks', 'amazing', 'heard', 'so', 'much', 'about', 'it', ',', 'can', '’', 't', 'wait', 'to', 'play', 'there', '@', 'bcci', '😁']",6.4425,4.31,6.0775,positive,5.609999999999999,4 out of 8,"['look', 'amazing', 'wait', 'play']","['rt', 'look', 'amazing', 'heard', 'much', 'wait', 'play', 'bcci']"
353,"['rt', '@', 'sirjadeja', ':', '✅aimim', 'leader', '#', 'warispathan', 'says', '``', 'hum', '15', 'cr', 'hain', 'par', '100', 'cr', 'pe', 'bhaari', 'hain', '.', 'waqt', 'aa', 'gya', 'hai', 'azaadi', 'lene', 'ka', '.', 'maang', 'ke', 'nhi', 'mile…']",5.666666666666667,4.109999999999999,6.283333333333333,neutral,5.353333333333334,3 out of 23,"['leader', 'say', 'par']","['rt', 'sirjadeja', 'leader', 'warispathan', 'say', 'hum', 'cr', 'hain', 'par', 'cr', 'pe', 'bhaari', 'hain', 'waqt', 'aa', 'gya', 'hai', 'azaadi', 'lene', 'ka', 'maang', 'ke', 'nhi']"
354,"['rt', '@', 'sirjadeja', ':', 'amulya', 'leona', ',', 'woman', 'who', 'chanted', 'pakistan', 'zindabad', 'reveals', 'she', ""'s"", 'just', 'a', 'face', ',', 'there', ""'s"", 'a', 'network', 'of', 'activists', ',', 'student', 'groups', ',', 'ad…']",5.88875,4.14875,5.7524999999999995,neutral,5.263333333333333,8 out of 14,"['woman', 'chant', 'reveal', 'face', 'network', 'activist', 'student', 'group']","['rt', 'sirjadeja', 'amulya', 'leona', 'woman', 'chant', 'pakistan', 'zindabad', 'reveal', 'face', 'network', 'activist', 'student', 'group']"
355,"['rt', '@', 'sirjadeja', ':', 'fake', 'protest', 'of', 'shaheen', 'bagh', 'to', 'take', 'back', 'a', 'law', 'that', 'does', ""n't"", 'even', 'exist', 'is', 'reported', 'by', 'international', 'media', 'houses', 'on', 'a', 'daily…']",4.773,4.041,5.013,neutral,4.609,10 out of 15,"['fake', 'protest', 'take', 'back', 'law', 'neg-exist', 'report', 'international', 'medium', 'house']","['rt', 'sirjadeja', 'fake', 'protest', 'shaheen', 'bagh', 'take', 'back', 'law', 'even', 'exist', 'report', 'international', 'medium', 'house']"
356,"['rt', '@', 'sardanarohit', ':', 'शुक्र', 'है', 'पीएम', 'मोदी', 'ने', '‘', 'कराची', 'हलवा', '’', 'खाते', 'हुए', 'फ़ोटू', 'नहीं', 'डाला', '.', 'वरना', 'लिट्टी-चोखे', 'और', 'बिहार', 'चुनाव', 'के', 'राजनीतिक', 'गठजोड़', 'पे', 'गदगद…']",nan,nan,nan,nan,nan,0,nan,"['rt', 'sardanarohit', 'और']"
357,"['rt', '@', 'sardanarohit', ':', 'सुप्रीम', 'कोर्ट', 'के', 'वार्ताकार', 'संजय', 'हेगड़े', 'और', 'साधना', 'रामचन्द्रन', 'शाहीन', 'बाग', 'पहुँचे', 'हैं', '.', 'मंच', 'से', 'लोगों', 'को', 'अपने', 'आने', 'का', 'मक़सद', 'बताया…']",nan,nan,nan,nan,nan,0,nan,"['rt', 'sardanarohit', 'और']"
358,"['rt', '@', 'sardanarohit', ':', 'ट्रम्प', 'जी', 'लगता', 'है', 'दिल', 'पे', 'ले', 'लिए', 'जब', 'बताया', 'गया', 'होगा', '‘', 'सेवन', 'मिल्यन', 'पीपल', 'ऑफ़', 'अहमदाबाद', 'सिटी', 'आर', 'वेटिंग', 'तो', 'वेल्कम', 'यू', '’', '😂😂', 'अब', 'सबको…']",nan,nan,nan,nan,nan,0,nan,"['rt', 'sardanarohit', 'जब', 'आर', 'अब']"
359,"['rt', '@', 'sirjadeja', ':', 'mumbai', 'police', 'ex-chief', '#', 'rakeshmaria', 'reveals', 'kasab', 'was', 'to', 'die', 'as', 'sameer', 'chaudhari', 'with', 'red', 'thread', 'around', 'wrist', '.', 'there', 'was', 'nex…']",4.498,5.002,4.536,neutral,4.6786666666666665,5 out of 14,"['police', 'die', 'red', 'thread', 'wrist']","['rt', 'sirjadeja', 'mumbai', 'police', 'rakeshmaria', 'reveals', 'kasab', 'die', 'sameer', 'chaudhari', 'red', 'thread', 'around', 'wrist']"
360,"['rt', '@', 'swamy39', ':', 'one', 'more', 'fact', ',', 'and', 'so', 'far', 'unknown', 'to', 'the', 'general', 'public', ',', 'regarding', 'gandhiji', 'assassination', 'is', 'that', 'accused', 'badge', ',', 'who', 'gave', 'the…']",5.368888888888889,4.032222222222222,5.264444444444444,neutral,4.888518518518517,9 out of 13,"['one', 'fact', 'unknown', 'general', 'public', 'regard', 'assassination', 'badge', 'give']","['rt', 'one', 'fact', 'far', 'unknown', 'general', 'public', 'regard', 'gandhiji', 'assassination', 'accused', 'badge', 'give']"
361,"['rt', '@', 'swamy39', ':', 'a', 'delegation', 'of', 'gorkhas', 'from', 'darjeeling', 'came', 'visiting', 'to', 'thank', 'me', 'for', 'supporting', 'their', 'just', 'cause', '.', 'gorkhas', 'have', 'sacrificed', 'the…']",5.994285714285714,3.7,5.79,neutral,5.161428571428572,7 out of 11,"['delegation', 'come', 'visit', 'thank', 'support', 'cause', 'sacrifice']","['rt', 'delegation', 'gorkhas', 'darjeeling', 'come', 'visit', 'thank', 'support', 'cause', 'gorkhas', 'sacrifice']"
362,"['rt', '@', 'ishaangulati57', ':', 'me', 'after', 'seeing', 'the', 'winner', 'list', 'of', '#', 'filmfare2020', '😳😳😳😳', '#', 'boycottfilmfare', 'https', ':', '//t.co/z0zaeugyyu']",6.673333333333333,4.326666666666666,6.343333333333334,positive,5.7811111111111115,3 out of 6,"['see', 'winner', 'list']","['rt', 'see', 'winner', 'list', 'boycottfilmfare', 'http']"
363,"['rt', '@', 'abhijee02486811', ':', 'it', ""'s"", 'time', 'to', 'slap', 'this', 'fake', 'awards', '!', '!', '!', 'we', 'indians', 'are', 'not', 'fool', 'to', 'accept', 'this', '#', 'boycottfilmfare', 'https', ':', '//t.co/drn5wtuujj']",4.846666666666667,5.223333333333334,5.2716666666666665,neutral,5.113888888888889,6 out of 10,"['time', 'slap', 'fake', 'award', 'neg-fool', 'neg-accept']","['rt', 'time', 'slap', 'fake', 'award', 'indian', 'fool', 'accept', 'boycottfilmfare', 'http']"
364,"['rt', '@', 'swamy39', ':', '1st', 'question', ':', 'why', 'no', 'post', 'mortem', 'or', 'autopsy', 'on', 'gandhiji', ""'s"", 'body', '?', '2nd', ':', 'why', 'abha', 'and', 'manu', 'as', 'direct', 'eyewitnesses', 'not', 'questioned…']",5.016666666666667,4.681666666666667,5.07,neutral,4.922777777777778,6 out of 11,"['question', 'neg-post', 'autopsy', 'body', 'direct', 'eyewitness']","['rt', 'question', 'post', 'mortem', 'autopsy', 'gandhiji', 'body', 'abha', 'manu', 'direct', 'eyewitness']"
365,"['rt', '@', 'swamy39', ':', 'the', 'nation', 'needs', 'to', 'be', 'thankful', 'to', 'the', 'the', 'hindu', 'which', 'under', 'the', 'direction', 'of', 'n', 'ram', 'and', 'authorship', 'of', 'senior', 'editors', ',', 'has', 'prod…']",5.607142857142857,4.047142857142857,5.565714285714286,neutral,5.073333333333333,7 out of 11,"['nation', 'need', 'thankful', 'direction', 'ram', 'senior', 'editor']","['rt', 'nation', 'need', 'thankful', 'hindu', 'direction', 'n', 'ram', 'authorship', 'senior', 'editor']"
366,"['rt', '@', 'swamy39', ':', 'i', 'was', 'going', 'through', 'my', 'old', 'notes', 'of', 'ram', 'temple', 'issue', '.', 'i', 'found', 'syed', 'shahabuddin', 'was', 'first', 'person', 'who', 'said', 'that', 'if', 'it', 'can', 'be', 'pr…']",5.47,4.164,5.691,neutral,5.108333333333333,10 out of 13,"['go', 'old', 'note', 'ram', 'temple', 'issue', 'find', 'first', 'person', 'say']","['rt', 'go', 'old', 'note', 'ram', 'temple', 'issue', 'find', 'syed', 'shahabuddin', 'first', 'person', 'say']"
367,"['rt', '@', 'imro45', ':', 'it', '’', 's', 'time', 'for', 'icc', 'women', '’', 's', '#', 't20worldcup', 'and', 'there', '’', 's', 'no', 'stopping', 'the', 'women', 'in', 'blue', ',', 'as', 'they', '#', 'takeontheworld', '.', 'kyunki', 'naam', 'wahi', 'kar…']",5.4799999999999995,4.5920000000000005,5.018,neutral,5.03,5 out of 11,"['time', 'woman', 'neg-stop', 'neg-woman', 'blue']","['rt', 'time', 'icc', 'woman', 'stop', 'woman', 'blue', 'takeontheworld', 'kyunki', 'naam', 'wahi']"
368,"['rt', '@', 'kairisanewwe', ':', 'good', 'night', '..', '🥴🏯🌒', 'https', ':', '//t.co/7mt2jklgtw']",7.285,3.615,5.8149999999999995,positive,5.571666666666666,2 out of 5,"['good', 'night']","['rt', 'kairisanewwe', 'good', 'night', 'http']"
369,"['rt', '@', 'sardanarohit', ':', 'घणा', 'ए', 'गांधीवादी', 'है', 'तो', 'आवाज़', 'समेत', 'लगा', 'देता', 'ना', 'भाई', 'वीडियो', '!', 'पता', 'लगता', 'किस', 'बात', 'की', 'मिठाई', 'खिलाई', 'जा', 'रही', 'है', '.', 'म्यूट', 'कर', 'के', 'झूठ', 'फैलाए…']",nan,nan,nan,nan,nan,0,nan,"['rt', 'sardanarohit', 'ए', 'कर']"
370,"['rt', '@', 'sardanarohit', ':', 'पाँच', 'साल', 'दिल्ली', 'में', 'फिर', 'से', 'केजरीवाल', '.', 'बधाई', '@', 'arvindkejriwal']",nan,nan,nan,nan,nan,0,nan,"['rt', 'sardanarohit', 'arvindkejriwal']"
371,"['rt', '@', 'swamy39', ':', 'time', 'for', 'the', 'bjp', 'to', 'start', 'looking', 'at', 'our', '2014-to', 'date', 'the', 'party', '’', 's', 'organisational', 'culture', '.', 'in', 'many', '.', 'states', 'we', 'had', 'made', 'promises…']",6.3025,4.17625,5.54375,positive,5.340833333333333,8 out of 12,"['time', 'start', 'look', 'date', 'party', 'culture', 'state', 'make']","['rt', 'time', 'bjp', 'start', 'look', 'date', 'party', 'organisational', 'culture', 'many', 'state', 'make']"
372,"['rt', '@', 'swamy39', ':', 'dr', 'subramanian', 'swamy', ':', 'anti-corruption', 'crusader', ',', 'hindutva', 'warrior', ',', 'economic', 'chanakya', '&', 'amp', ';', 'nuclear', 'strategist', 'https', ':', '//t.co/vdqevcvx…']",5.2683333333333335,5.358333333333333,4.951666666666666,neutral,5.192777777777778,6 out of 13,"['crusader', 'warrior', 'economic', 'amp', 'nuclear', 'strategist']","['rt', 'dr', 'subramanian', 'swamy', 'crusader', 'hindutva', 'warrior', 'economic', 'chanakya', 'amp', 'nuclear', 'strategist', 'http']"
373,"['rt', '@', 'sirjadeja', ':', 'it', ""'s"", 'been', '2', 'months', '.', 'enough', 'is', 'enough', '.', 'fascist', 'modi', 'govt', 'must', 'listen', 'to', 'the', 'protesters', 'of', '#', 'shaheenbagh', '.', 'our', 'constitution', 'does…']",5.3420000000000005,3.918,4.99,neutral,4.750000000000001,5 out of 13,"['month', 'fascist', 'must', 'listen', 'constitution']","['rt', 'sirjadeja', 'month', 'enough', 'enough', 'fascist', 'modi', 'govt', 'must', 'listen', 'protester', 'shaheenbagh', 'constitution']"
374,"['rt', '@', 'sirjadeja', ':', '✅ban', 'won', 'the', 'world', 'cup', '✅india', 'became', 'the', 'runners-up', '✅player', 'of', 'the', 'tournament', 'belongs', 'to', '🇮🇳', '✅highest', 'wicket-taker', 'belongs', 'to…']",6.24,3.665,5.4399999999999995,positive,5.115,4 out of 8,"['world', 'cup', 'become', 'tournament']","['rt', 'sirjadeja', 'world', 'cup', 'become', 'tournament', 'belongs', 'belongs']"
375,"['rt', '@', 'sirjadeja', ':', '✅59', ',', '29', '*', ',', '57', '*', ',', '62', ',', '105', '*', ',', '88', '✅400', 'runs', 'in', '6', 'innings', 'at', 'avg', 'of', '133.33', 'player', 'of', 'the', 'tournament', 'yashasvi', 'jaiswal', '.', '👏🙌🙏', '#', 'indvba…']",5.835,4.6675,5.5225,neutral,5.341666666666668,4 out of 9,"['run', 'inning', 'player', 'tournament']","['rt', 'sirjadeja', 'run', 'inning', 'avg', 'player', 'tournament', 'yashasvi', 'jaiswal']"
376,"['rt', '@', 'sirjadeja', ':', 'what', 'a', 'catch', 'by', 'yashasvi', 'jaiswal', '.', '5', 'down', '.', '5', 'more', 'to', 'go', '🙌👏💪', '#', 'indvban', '#', 'u19cwcfinal', 'https', ':', '//t.co/unpra7mfzp']",5.98,4.43,5.4,neutral,5.2700000000000005,2 out of 8,"['catch', 'go']","['rt', 'sirjadeja', 'catch', 'yashasvi', 'jaiswal', 'go', 'indvban', 'http']"
377,"['rt', '@', 'sirjadeja', ':', '4', 'wickets', 'in', '5', 'overs', '.', 'ravi', 'bishnoi', 'on', 'fire', '🔥🔥🔥', 'impressive', 'wicket-keeping', 'by', 'dhruv', 'jurel', '.', 'come', 'on', 'guys', '🙌👏💪', '#', 'indvban', '#', 'u19cwcfi…']",5.89,4.6075,5.4275,neutral,5.308333333333333,4 out of 13,"['fire', 'impressive', 'come', 'guy']","['rt', 'sirjadeja', 'wicket', 'over', 'ravi', 'bishnoi', 'fire', 'impressive', 'dhruv', 'jurel', 'come', 'guy', 'indvban']"
378,"['rt', '@', 'sirjadeja', ':', '3', 'chances', 'missed', 'in', '3', 'overs', '😒😒😒', '#', 'indvban']",5.074999999999999,4.1,5.1850000000000005,neutral,4.786666666666666,2 out of 6,"['chance', 'miss']","['rt', 'sirjadeja', 'chance', 'miss', 'over', 'indvban']"
379,"['rt', '@', 'johncena', ':', 'all', 'of', 'us', 'have', 'problems', 'and', 'facing', 'them', 'is', 'tough', '.', 'let', '’', 's', 'try', 'our', 'best', 'to', 'face', 'issues', 'as', 'soon', 'as', 'they', '’', 're', 'discovered', '.', 'making', 'exc…']",5.5,4.317777777777778,5.926666666666667,neutral,5.248148148148148,9 out of 14,"['problem', 'face', 'tough', 'let', 'try', 'face', 'issue', 'discover', 'make']","['rt', 'johncena', 'us', 'problem', 'face', 'tough', 'let', 'try', 'best', 'face', 'issue', 'soon', 'discover', 'make']"
380,"['rt', '@', 'swamy39', ':', 'it', 'is', 'revealing', 'that', 'the', 'correspondent', 'of', 'india', 'today', 'tv', 'met', 'a', 'minister', 'from', 'sri', 'lanka', 'yesterday', 'and', 'tried', 'to', 'make', 'him', 'to', 'crit…']",5.68375,3.93125,5.87,neutral,5.161666666666666,8 out of 13,"['reveal', 'correspondent', 'tv', 'tv', 'meet', 'minister', 'try', 'make']","['rt', 'reveal', 'correspondent', 'india', 'today', 'tv', 'meet', 'minister', 'sri', 'lanka', 'yesterday', 'try', 'make']"
381,"['rt', '@', 'sirjadeja', ':', 'legendary', 'selfie', '.', 'too', 'many', 'legends', 'in', 'the', 'pic', '😎👌🙌', '#', 'bushfirecricketbash', 'https', ':', '//t.co/tmauol875n']",6.86,5.87,6.865,positive,6.531666666666666,2 out of 9,"['legendary', 'legend']","['rt', 'sirjadeja', 'legendary', 'selfie', 'many', 'legend', 'pic', 'bushfirecricketbash', 'http']"
382,"['@', 'theacademy', '1.', 'interstellar', '2.', 'inception', '3.', 'joker', '4.', 'dark', 'knight', 'rises', '5', '.', '3', 'idiots']",5.19,4.855,5.156666666666666,neutral,5.067222222222223,6 out of 8,"['interstellar', 'inception', 'joker', 'dark', 'rise', 'idiot']","['theacademy', 'interstellar', 'inception', 'joker', 'dark', 'knight', 'rise', 'idiot']"
383,"['rt', '@', 'theacademy', ':', '#', 'globalmovieday', 'https', ':', '//t.co/fwsrhnmsr4']",nan,nan,nan,nan,nan,0,nan,"['rt', 'theacademy', 'globalmovieday', 'http']"
384,"['@', 'johncena', 'sir', 'you', 'can', 'have', 'very', 'bright', 'career', 'in', '``', 'motivational', 'speaking', '``', 'also', ',', 'you', 'always', 'inspire', 'me', '.']",6.516,5.168,6.382,positive,6.022000000000001,5 out of 9,"['sir', 'bright', 'career', 'motivational', 'inspire']","['johncena', 'sir', 'bright', 'career', 'motivational', 'speaking', 'also', 'always', 'inspire']"
385,"['rt', '@', 'johncena', ':', 'do', 'your', 'best', 'to', 'learn', 'something', 'each', 'day', '.', 'anything', ',', 'even', 'if', 'it', '’', 's', 'something', 'about', 'yourself', 'or', 'your', 'surroundings', '.', 'as', 'time', 'passe…']",6.295,3.815,5.6625,positive,5.257499999999999,4 out of 11,"['learn', 'day', 'surroundings', 'time']","['rt', 'johncena', 'best', 'learn', 'something', 'day', 'anything', 'even', 'something', 'surroundings', 'time']"
386,"['rt', '@', 'drkumarvishwas', ':', 'जिस', 'दिल्ली', 'से', 'वैकल्पिक', 'राजनीति', 'की', 'उम्मीद', 'पूरे', 'देश', 'में', 'जागी', 'थीं', 'आज', 'उसी', 'दिल्ली', 'में', 'इतना', 'कम', 'मतदान', 'यही', 'सिद्ध', 'करता', 'है', 'कि', 'जन…']",nan,nan,nan,nan,nan,0,nan,"['rt', 'drkumarvishwas', 'आज', 'कम']"
387,"['rt', '@', 'swamy39', ':', '@', 'sameerkhajuria', ':', 'if', 'true', 'then', 'sadly', 'my', 'morning', 'tweet', 'will', 'be', 'vindicated', '.', 'if', 'economy', 'declines', 'it', 'will', 'wash', 'out', 'hindutva', 'and', 'fi…']",5.3533333333333335,4.156666666666667,5.52,neutral,5.010000000000001,6 out of 11,"['true', 'morning', 'tweet', 'economy', 'decline', 'wash']","['rt', 'sameerkhajuria', 'true', 'sadly', 'morning', 'tweet', 'vindicate', 'economy', 'decline', 'wash', 'hindutva']"
388,"['rt', '@', 'swamy39', ':', 'anil', 'ambani', 'has', 'told', 'a', 'foreign', 'court', 'on', 'a', 'chinese', 'firm', 'claim', 'in', 'the', 'court', ',', 'that', 'his', 'net', 'worth', 'in', 'assets', 'is', 'zero', '!', 'huge', 'implicat…']",5.072222222222222,4.224444444444444,5.083333333333333,neutral,4.793333333333333,9 out of 15,"['tell', 'foreign', 'court', 'firm', 'claim', 'court', 'net', 'asset', 'huge']","['rt', 'anil', 'ambani', 'tell', 'foreign', 'court', 'chinese', 'firm', 'claim', 'court', 'net', 'worth', 'asset', 'zero', 'huge']"
389,"['rt', '@', 'elonmusk', ':', 'late', 'night', 'tweets', '…', 'sigh']",4.915,3.8600000000000003,4.9525,neutral,4.575833333333333,4 out of 6,"['late', 'night', 'tweet', 'sigh']","['rt', 'elonmusk', 'late', 'night', 'tweet', 'sigh']"
390,"['rt', '@', 'sachin_rt', ':', 'this', 'was', 'my', 'favourite', 'corner', 'in', 'the', 'scg', 'dressing', 'room', '.', 'memories', 'came', 'flooding', 'back', 'today', '.', '📸', ':', '@', 'yuvstrong12', 'https', ':', '//t.co/aws…']",5.02,3.6716666666666664,5.11,neutral,4.600555555555555,6 out of 12,"['corner', 'room', 'memory', 'come', 'flood', 'back']","['rt', 'favourite', 'corner', 'scg', 'dressing', 'room', 'memory', 'come', 'flood', 'back', 'today', 'http']"
391,"['rt', '@', 'sirjadeja', ':', 'hume', 'to', 'apno', 'ne', 'loota', ',', 'gairo', 'me', 'kahaan', 'dum', 'tha', '😭🤣😭', '#', 'tubelight', 'https', ':', '//t.co/xb9jzkro14']",nan,nan,nan,nan,nan,0,nan,"['rt', 'sirjadeja', 'hume', 'apno', 'ne', 'loota', 'gairo', 'kahaan', 'dum', 'tha', 'tubelight', 'http']"
392,"['rt', '@', 'sirjadeja', ':', 'bangladesh', 'beat', 'new', 'zealand', 'by', '6', 'wickets', 'to', 'qualify', 'for', 'their', 'first', 'ever', 'world', 'cup', 'final', '.', 'will', 'face', '4-time', 'u19', 'world', 'champio…']",6.2155555555555555,4.7,5.454444444444444,positive,5.456666666666667,9 out of 15,"['beat', 'new', 'qualify', 'first', 'world', 'cup', 'final', 'face', 'world']","['rt', 'sirjadeja', 'bangladesh', 'beat', 'new', 'zealand', 'wicket', 'qualify', 'first', 'ever', 'world', 'cup', 'final', 'face', 'world']"
393,"['rt', '@', 'swamy39', ':', 'owaisi', 'speaks', 'so', 'much', 'and', 'so', 'often', 'about', 'secularism', '.', 'but', 'the', 'name', 'of', 'his', 'party', 'is', 'so', 'communal', 'and', 'non', 'secular', '.', 'he', 'should', 'name…']",5.77,3.91,5.26,neutral,4.9799999999999995,4 out of 11,"['name', 'party', 'communal', 'secular']","['rt', 'owaisi', 'speaks', 'much', 'often', 'secularism', 'name', 'party', 'communal', 'non', 'secular']"
394,"['rt', '@', 'swamy39', ':', 'pm', 'in', 'his', 'ls', 'reply', 'in', 'debate', 'on', 'president', '’', 's', 'address', 'said', '(', 'without', 'naming', ')', 'that', 'because', 'nehru', 'wanted', 'to', 'be', 'pm', 'therefore', 'he', 'agre…']",5.6450000000000005,4.08125,5.4937499999999995,neutral,5.073333333333333,8 out of 14,"['reply', 'debate', 'president', 'president', 'address', 'say', 'name', 'want']","['rt', 'pm', 'l', 'reply', 'debate', 'president', 'address', 'say', 'without', 'name', 'nehru', 'want', 'pm', 'therefore']"
395,"['rt', '@', 'swamy39', ':', '@', 'rss_shankar', ':', 'patel', '?', 'i', 'know', 'it', 'was', 'dr.', 'ambedkar', 'who', 'said', 'this']",6.365,3.835,6.33,positive,5.510000000000001,2 out of 5,"['know', 'say']","['rt', 'patel', 'know', 'ambedkar', 'say']"
396,"['rt', '@', 'elonmusk', ':', 'guess', 'he', '’', 's', 'not', 'left-handed', 'https', ':', '//t.co/rllzolqh8u']",5.18,3.86,4.89,neutral,4.6433333333333335,1 out of 4,['guess'],"['rt', 'elonmusk', 'guess', 'http']"
